Question,Expected_SQL,Generated_SQL,Batch_Loss
"translate English to SQL: table ( sd, player, points, points_defending, points_won, new_points, status ) | what happened when the new points was 1705?",select status from table where new points = 1705,select new points from table where points won = 1705,0.005022972822189331
"translate English to SQL: table ( sd, player, points, points_defending, points_won, new_points, status ) | what was the max when they score 2200?",select max new points from table where points = 2200,select max points from table where sd = 2200,0.009798462502658367
"translate English to SQL: table ( sd, player, points, points_defending, points_won, new_points, status ) | how many points did shahar pe'er score?",,select points from table where player = shahar pe,0.009798462502658367
"translate English to SQL: table ( round, choice, player, position, height, weight, college ) | what is the round?",select min round from table,select round from table,0.009798462502658367
"translate English to SQL: table ( round, choice, player, position, height, weight, college ) | what is the height of the cornerback position?",select count height from table where position = cornerback,select height from table where position = cornerback,0.009798462502658367
"translate English to SQL: table ( institution, location, year_joined, affiliation, enrollment, mascot, colors ) | what is the number of enrollment of the central institution?",select enrollment from table where institution = central,select count enrollment from table where institution = central,0.0024708318524062634
"translate English to SQL: table ( institution, location, year_joined, affiliation, enrollment, mascot, colors ) | in what year did the colors red and gold join?",select count year joined from table where colors = red and gold,select year joined from table where colors = red and gold,0.0024708318524062634
"translate English to SQL: table ( rd., race_title, circuit, city_/_state, date, winner, team, report ) | what dates was the falken tasmania challenge race that had triple eight race engineering as the team?",select date from table where team = triple eight race engineering and race title = falken tasmania challenge,select date from table where race title = falken tasmania challenge and team = triple eight race engineering,0.011935116723179817
"translate English to SQL: table ( title/subject, public_office, artist, date_painted/created, medium ) | what medium was used for the sculpture of george harold baker?",select medium from table where title/subject = george harold baker,select medium from table where artist = george harold baker,0.011935116723179817
"translate English to SQL: table ( title/subject, public_office, artist, date_painted/created, medium ) | who was the subject of the sculpture created in 1982?",select title/subject from table where date painted/created = 1982,select artist from table where date painted/created = 1982,0.011935116723179817
"translate English to SQL: table ( title/subject, public_office, artist, date_painted/created, medium ) | who was the subject of the bronze sculpture who was a colonist and soldier in ville marie, new france?","select title/subject from table where medium = bronze and public office = colonist and soldier in ville marie, new france","select artist from table where title/subject = bronze sculpture and public office = ville marie, new france",0.011935116723179817
"translate English to SQL: table ( year_(ceremony), film_title_used_in_nomination, original_title, director, result ) | name the total number of results for octubre",select count result from table where original title = octubre,select count result from table where film title used in nomination = octubre,0.003952422644942999
"translate English to SQL: table ( year_(ceremony), film_title_used_in_nomination, original_title, director, result ) | name the film title for la boca del lobo",select film title used in nomination from table where original title = la boca del lobo,select film title used in nomination from table where director = la boca del lobo,0.003952422644942999
"translate English to SQL: table ( year_(ceremony), film_title_used_in_nomination, original_title, director, result ) | name the year for reportaje a la muerte",select year (ceremony) from table where original title = reportaje a la muerte,select year (ceremony) from table where film title used in nomination = reportaje a la muerte,0.003952422644942999
"translate English to SQL: table ( episode, first_air_date, rating_(18–49), share_(18–49), viewers_(millions), rank_(timeslot) ) | name the episode for 18-49 rating being 3.6",select count episode from table where rating (18–49) = 3.6,select episode from table where rating (18–49 = 3.6,0.022074401378631592
"translate English to SQL: table ( episode, first_air_date, rating_(18–49), share_(18–49), viewers_(millions), rank_(timeslot) ) | name the rank timeslot for 18-49 share being 13",select count rank (timeslot) from table where share (18–49) = 13,select rank (timeslot) from table where share (18–49) = 13,0.022074401378631592
"translate English to SQL: table ( episode, first_air_date, rating_(18–49), share_(18–49), viewers_(millions), rank_(timeslot) ) | name the total number of rank timeslot for 18-49 being 3.1",select count rank (timeslot) from table where rating (18–49) = 3.1,select count rank (timeslot) from table where 18–49 = 3.1,0.022074401378631592
